player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
234486,Henryk Szordykowski,M,Poland,POL,1968,Summer,Mexico City,Athletics,Athletics Men's 800 metres,No medal
234487,Henryk Szordykowski,M,Poland,POL,1968,Summer,Mexico City,Athletics,"Athletics Men's 1,500 metres",No medal
234488,Henryk Szordykowski,M,Poland,POL,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",No medal
234489,dm Szrnyi,M,Hungary,HUN,2000,Summer,Sydney,Sailing,Sailing Men's Two Person Dinghy,No medal
234490,Kazimierz Szosland,M,Poland,POL,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
234491,Kazimierz Szosland,M,Poland,POL,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal
234492,Kazimierz Szosland,M,Poland,POL,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
234493,Kazimierz Szosland,M,Poland,POL,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
234494,Kazimierz Szosland,M,Poland,POL,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
234495,Kazimierz Szosland,M,Poland,POL,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
234496,Jadwiga Szosler-wilejto,F,Poland,POL,1972,Summer,Munich,Archery,Archery Women's Individual,No medal
234497,Jadwiga Szosler-wilejto,F,Poland,POL,1976,Summer,Montreal,Archery,Archery Women's Individual,No medal
234498,Jadwiga Szosler-wilejto,F,Poland,POL,1980,Summer,Moskva,Archery,Archery Women's Individual,No medal
234499,Henryk Szost,M,Poland,POL,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,No medal
234500,Henryk Szost,M,Poland,POL,2012,Summer,London,Athletics,Athletics Men's Marathon,No medal
234501,Henryk Szost,M,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal
234502,Edward Szostak,M,Poland,POL,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,No medal
234503,Joseph Szostak,M,France,FRA,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal
234504,Stanisaw Szostecki,M,Poland,POL,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal
234505,Andrs Szoszky,M,Hungary,HUN,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
234506,Katarzyna (-deberny),F,Poland,POL,2008,Summer,Beijing,Sailing,Sailing Women's One Person Dinghy,No medal
234507,Stanisaw Szozda,M,Poland,POL,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
234508,Stanisaw Szozda,M,Poland,POL,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
234509,Stanisaw Szozda,M,Poland,POL,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
234510,Stanisaw Szozda,M,Poland,POL,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
234511,Zygfryd Szotysik,M,Poland,POL,1972,Summer,Munich,Football,Football Men's Football,Gold
234512,Micha Szpakowski,M,Poland,POL,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,No medal
234513,Micha Szpakowski,M,Poland,POL,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,No medal
234514,Ryszard Szparak,M,Poland,POL,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,No medal
234515,Sawomira Szpek,F,Poland,POL,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal
234516,Sawomira Szpek,F,Poland,POL,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal
234519,Lejzor Szrajbman,M,Poland,POL,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
234520,Krzysztof Szramiak,M,Poland,POL,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middleweight,No medal
234521,Krzysztof Szramiak,M,Poland,POL,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middleweight,No medal
234522,Krisztina Szremk,F,Hungary,HUN,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,No medal
234523,Krisztina Szremk,F,Hungary,HUN,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,No medal
234524,Srgio Sztancsa,M,Brazil,BRA,1976,Summer,Montreal,Rowing,Rowing Men's Double Sculls,No medal
234525,Zoltn Sztanity,M,Hungary,HUN,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
234526,Zoltn Sztanity,M,Hungary,HUN,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",No medal
234527,Zoltn Sztanity,M,Hungary,HUN,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
234528,Anna Sztankovics,F,Hungary,HUN,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,No medal
234529,Anna Sztankovics,F,Hungary,HUN,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,No medal
234530,Anna Sztankovics,F,Hungary,HUN,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
234531,Anna Sztankovics,F,Hungary,HUN,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,No medal
234532,Anna Sztankovics,F,Hungary,HUN,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,No medal
234533,Gyrgy Sztantics,M,Hungary,HUN,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",No medal
234534,Gyrgy Sztantics,M,Hungary,HUN,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",Gold
234535,Zoltn Sztrcsevics,M,Hungary,HUN,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Eights,No medal
234536,Zoltan Sztehlo,M,Canada,CAN,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
234537,Zoltan Sztehlo,M,Canada,CAN,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
234541,Abelardo Sztrum,M,Argentina,ARG,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
234542,Abelardo Sztrum,M,Argentina,ARG,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
234543,Abelardo Sztrum,M,Argentina,ARG,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
234544,Federico Sztyrle,M,Argentina,ARG,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
234545,Federico Sztyrle,M,Argentina,ARG,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
234546,Sebastian Szubski,M,Brazil,BRA,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
234547,Zdzisaw Szubski,M,Poland,POL,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
234548,Agnieszka Szuchnicka,F,Poland,POL,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",No medal
234549,Katalin Szuchy,F,Hungary,HUN,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,No medal
234550,Csaba Szcs,M,Hungary,HUN,1992,Summer,Barcelona,Athletics,Athletics Men's Marathon,No medal
234551,Gbor Szcs,M,Hungary,HUN,1976,Summer,Montreal,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
234552,Gbor Szcs,M,Hungary,HUN,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
234553,Gabriella Szcs,F,Hungary,HUN,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,No medal
234554,Gabriella Szcs,F,Hungary,HUN,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal
234555,Gabriella Szcs,F,Hungary,HUN,2008,Summer,Beijing,Handball,Handball Women's Handball,No medal
234556,Gabriella Szcs,F,Romania,ROU,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,No medal
234557,Lajos Szcs,M,Hungary,HUN,1972,Summer,Munich,Weightlifting,Weightlifting Men's Flyweight,Silver
234558,Lajos Szcs,M,Hungary,HUN,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,No medal
234559,Lajos Szcs,M,Hungary,HUN,1968,Summer,Mexico City,Football,Football Men's Football,Gold
234560,Lajos Szcs,M,Hungary,HUN,1972,Summer,Munich,Football,Football Men's Football,Silver
234561,Lszl Szcs,M,Hungary,HUN,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal
234562,Pl Szcs,M,Hungary,HUN,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
234563,Tams Szcs,M,Hungary,HUN,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,No medal
234564,Tams Szcs,M,Hungary,HUN,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
234565,Vilmos Szcs,M,Hungary,HUN,1906,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234566,Vilmos Szcs,M,Hungary,HUN,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",No medal
234567,Vilmos Szcs,M,Hungary,HUN,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,No medal
234568,Vilmos Szcs,M,Hungary,HUN,1906,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,No medal
234569,Vilmos Szcs,M,Hungary,HUN,1908,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234570,Rafa Szukaa,M,Poland,POL,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Butterfly,No medal
234571,Rafa Szukaa,M,Poland,POL,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Butterfly,No medal
234572,Rafa Szukaa,M,Poland,POL,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,Silver
234573,Rafa Szukaa,M,Poland,POL,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Butterfly,No medal
234574,Rafa Szukaa,M,Poland,POL,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,No medal
234575,Rafa Szukaa,M,Poland,POL,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234576,Rafa Szukiel,M,Poland,POL,2008,Summer,Beijing,Sailing,Sailing Mixed One Person Dinghy,No medal
234577,Dawid Szulich,M,Poland,POL,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,No medal
234578,Dawid Szulich,M,Poland,POL,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234579,Ryszard Szurkowski,M,Poland,POL,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
234580,Ryszard Szurkowski,M,Poland,POL,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
234581,Ryszard Szurkowski,M,Poland,POL,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal
234582,Ryszard Szurkowski,M,Poland,POL,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
234584,Gyrgy Szuromi,M,Hungary,HUN,1980,Summer,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal
234585,Klmn Szury,M,Hungary,HUN,1912,Summer,Stockholm,Football,Football Men's Football,No medal
234586,Wadysaw Szuszkiewicz,M,Poland,POL,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
234587,Wadysaw Szuszkiewicz,M,Poland,POL,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
234588,Wadysaw Szuszkiewicz,M,Poland,POL,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
234589,Ferenc Szts,M,Hungary,HUN,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
234590,Eulalia (-caban),F,Poland,POL,1952,Summer,Helsinki,Athletics,Athletics Women's 200 metres,No medal
234591,Eulalia (-caban),F,Poland,POL,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
234592,Agnieszka Szwarng,F,Poland,POL,2012,Summer,London,Athletics,Athletics Women's 20 kilometres Walk,No medal
234593,Agnieszka Szwarng,F,Poland,POL,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal
234595,Micha Szyba,M,Poland,POL,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,No medal
234597,Irena Szydowska,F,Poland,POL,1972,Summer,Munich,Archery,Archery Women's Individual,Silver
234598,Irena Szydowska,F,Poland,POL,1976,Summer,Montreal,Archery,Archery Women's Individual,No medal
234599,Stanisawa (-kaczorowska),F,Poland,POL,1968,Summer,Mexico City,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
234600,Stanisawa (-kaczorowska),F,Poland,POL,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
234601,Sawosz Szydowski,M,Poland,POL,1924,Summer,Paris,Athletics,Athletics Men's Discus Throw,No medal
234602,Sawosz Szydowski,M,Poland,POL,1924,Summer,Paris,Athletics,Athletics Men's Javelin Throw,No medal
234605,Wojciech Szymaczyk,M,Poland,POL,1976,Summer,Montreal,Archery,Archery Men's Individual,No medal
234606,Antoni Szymanowski,M,Poland,POL,1972,Summer,Munich,Football,Football Men's Football,Gold
234607,Antoni Szymanowski,M,Poland,POL,1976,Summer,Montreal,Football,Football Men's Football,Silver
234608,Krystyna Szymaska-lara,F,Poland,POL,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,No medal
234609,Henry Szymanski,M,United States,USA,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
234610,Jan Szymaski,M,Poland,POL,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
234614,Jimy Ottaviano,M,Venezuela,VEN,1996,Summer,Atlanta,Tennis,Tennis Men's Singles,No medal
234615,Jimy Ottaviano,M,Venezuela,VEN,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,No medal
234617,Oliver Szymanski,M,Germany,GER,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,No medal
234618,Andrzej Szymczak,M,Poland,POL,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
234619,Andrzej Szymczak,M,Poland,POL,1976,Summer,Montreal,Handball,Handball Men's Handball,Bronze
234620,Krzysztof Szymczak,M,Poland,POL,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
234621,Pawe Szymczak,M,Poland,POL,1996,Summer,Atlanta,Archery,Archery Men's Individual,No medal
234622,Ryszard Szymczak,M,Poland,POL,1972,Summer,Munich,Football,Football Men's Football,Gold
234623,Franciszek Szymczyk,M,Poland,POL,1924,Summer,Paris,Cycling,Cycling Men's Sprint,No medal
234624,Franciszek Szymczyk,M,Poland,POL,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
234625,Jerzy Szymczyk,M,Poland,POL,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,No medal
234626,Edward Szymkowiak,M,Poland,POL,1952,Summer,Helsinki,Football,Football Men's Football,No medal
234627,Edward Szymkowiak,M,Poland,POL,1960,Summer,Roma,Football,Football Men's Football,No medal
234629,Tomasz Szymkowiak,M,Poland,POL,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234630,Franciszek Szymura,M,Poland,POL,1948,Summer,London,Boxing,Boxing Men's Light-Heavyweight,No medal
234631,Mariusz Szyszko,M,Poland,POL,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,No medal
234632,Mirosaw Szapka,M,Poland,POL,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
234633,Mirosaw Szapka,M,Poland,POL,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
234634,Nugzar T'at'alashvili,M,Georgia,GEO,2012,Summer,London,Judo,Judo Men's Lightweight,No medal
234635,Ana T'at'ishvili,F,Georgia,GEO,2012,Summer,London,Tennis,Tennis Women's Singles,No medal
234636,Ana T'at'ishvili,F,Georgia,GEO,2012,Summer,London,Tennis,Tennis Women's Doubles,No medal
234637,T Huyn,F,Vietnam,VIE,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal
234638,Marie-Jose Lou,F,Cote d'Ivoire,CIV,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,No medal
234639,Marie-Jose Lou,F,Cote d'Ivoire,CIV,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal
234640,Foudil Taalba,M,Algeria,ALG,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal
234641,Shereen Taama,F,Egypt,EGY,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal
234642,Rein Taarame,M,Estonia,EST,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal
234643,Rein Taarame,M,Estonia,EST,2008,Summer,Beijing,Cycling,Cycling Men's Individual Time Trial,No medal
234644,Rein Taarame,M,Estonia,EST,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal
234647,Pablo Tabachnik,M,Argentina,ARG,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,No medal
234648,Pablo Tabachnik,M,Argentina,ARG,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,No medal
234649,Pablo Tabachnik,M,Argentina,ARG,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,No medal
234650,Pablo Tabachnik,M,Argentina,ARG,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,No medal
234651,Otylia -kauowa),F,Poland,POL,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,No medal
234652,Francesco Tabai,M,Italy,ITA,1932,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,No medal
234653,Cornelis Tabak,M,Netherlands,NED,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,No medal
234654,David Tabak,M,Israel,ISR,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,No medal
234655,David Tabak,M,Israel,ISR,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,No medal
234656,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234657,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,No medal
234658,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,No medal
234659,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,No medal
234660,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,No medal
234661,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
234662,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,No medal
234663,Ji Tabk,M,Czechoslovakia,TCH,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
234664,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234665,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,No medal
234666,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,No medal
234667,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,No medal
234668,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,No medal
234669,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
234670,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,Bronze
234671,Ji Tabk,M,Czechoslovakia,TCH,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
234672,an Tabak,M,Croatia,CRO,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Silver
234673,an Tabak,M,Croatia,CRO,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,No medal
234674,Denis Tabako,M,Belarus,BLR,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,No medal
234675,Maya Tabakova,F,Bulgaria,BUL,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
234676,Yuliya (-bubnenkova),F,Russia,RUS,2004,Summer,Athina,Athletics,Athletics Women's 100 metres,No medal
234677,Yuliya (-bubnenkova),F,Russia,RUS,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
234678,Mary Tabal,F,Philippines,PHI,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal
234679,Efren Tabanas,M,Philippines,PHI,1984,Summer,Los Angeles,Boxing,Boxing Men's Flyweight,No medal
234680,Chiara Tabani,F,Italy,ITA,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
234681,Carlos Padilla,M,Cuba,CUB,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Gold
234682,Eleni Tabasi,F,Greece,GRE,2004,Summer,Athina,Judo,Judo Women's Half-Middleweight,No medal
234683,Kenji Tabata,M,Japan,JPN,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
234684,Kenji Tabata,M,Japan,JPN,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,No medal
234685,Kenji Tabata,M,Japan,JPN,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
234700,Wakako Tabata,F,Japan,JPN,2012,Summer,London,Sailing,Sailing Women's Two Person Dinghy,No medal
234701,Mohssain Tabatabaie,M,Iran,IRI,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Featherweight,No medal
234702,Norman Taber,M,United States,USA,1912,Summer,Stockholm,Athletics,"Athletics Men's 1,500 metres",Bronze
234703,Norman Taber,M,United States,USA,1912,Summer,Stockholm,Athletics,"Athletics Men's 3,000 metres, Team",Gold
234704,Sidney Taberlay,M,Australia,AUS,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
234705,Maurice Tabet,M,Lebanon,LIB,1960,Summer,Roma,Shooting,Shooting Men's Trap,No medal
234706,Maurice Tabet,M,Lebanon,LIB,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,No medal
234707,Mario Teheran,M,Cuba,CUB,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal
234708,Mario Teheran,M,Cuba,CUB,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal
234710,Javier Taboada,M,Mexico,MEX,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
234711,Jess Taboada,M,Argentina,ARG,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal
234712,Jess Taboada,M,Argentina,ARG,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal
234713,Jess Taboada,M,Argentina,ARG,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",No medal
234714,Jess Taboada,M,Argentina,ARG,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",No medal
234715,John Tabone,M,Malta,MLT,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,No medal
234716,John Tabone,M,Malta,MLT,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,No medal
234717,Elizabeth Tabor,F,Canada,CAN,1988,Summer,Seoul,Cycling,Cycling Women's Sprint,No medal
234718,Lszl (talabircsuk-),M,Hungary,HUN,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",No medal
234719,Lszl (talabircsuk-),M,Hungary,HUN,1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",No medal
234720,Jacques Taborski,M,France,FRA,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,No medal
234721,Nina Taborsky,F,Austria,AUT,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal
234722,David Taboureau,M,Belgium,BEL,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
234723,David Taboureau,M,Belgium,BEL,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
234724,Ahmed Tabouzada,M,Egypt,EGY,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234725,Bilal Tabti,M,Algeria,ALG,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234726,Kazuhiko Tabuchi,M,Japan,JPN,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Individual",No medal
234727,Kazuhiko Tabuchi,M,Japan,JPN,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",No medal
234728,Kazuhiko Tabuchi,M,Japan,JPN,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",No medal
234729,Kazuhiko Tabuchi,M,Japan,JPN,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",No medal
234730,Kazuhiko Tabuchi,M,Japan,JPN,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",No medal
234731,Kazuhiko Tabuchi,M,Japan,JPN,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal
234732,Kazuhiko Tabuchi,M,Japan,JPN,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal
234733,Kazuhiko Tabuchi,M,Japan,JPN,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",No medal
234734,Kazuhiko Tabuchi,M,Japan,JPN,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",No medal
234735,Susumu Tabuchi,M,Japan,JPN,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,No medal
234736,Susumu Tabuchi,M,Japan,JPN,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,No medal
234737,Susumu Tabuchi,M,Japan,JPN,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,No medal
234738,Miguel Tabuena,M,Philippines,PHI,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,No medal
234739,Bilal Tabur,M,Turkey,TUR,1976,Summer,Montreal,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal
234740,Carlo Tacchini,M,Italy,ITA,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",No medal
234741,Carlo Tacchini,M,Italy,ITA,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal
